ID Pedido;ID Produto;Quantidade;ID Veículo;Status do pedido;Data da compra;Data de entrega;Data previsão;Latitude;Longitude;UF da entrega
79871;54;7;25;Entregue;5/27/20 21:34;13/06/2020 21:34;13/06/2020 21:34;-8.77;-70.55;AC
79872;20;7;35;Entregue;5/27/20 21:35;12/06/2020 21:35;11/06/2020 21:35;-22.19;-48.79;SP
79873;24;5;15;Entregue;5/27/20 21:42;12/06/2020 21:42;16/06/2020 21:42;-24.89;-51.55;PR
79874;58;8;42;Entregue;5/27/20 21:44;05/06/2020 21:44;13/06/2020 21:44;-5.2;-39.53;CE
79875;7;3;40;Entregue;5/27/20 21:44;09/06/2020 21:44;14/06/2020 21:44;-22.25;-42.66;RJ
79876;45;7;42;Entregue;5/27/20 22:13;30/05/2020 22:13;14/06/2020 22:13;-5.42;-45.44;MA
79877;51;3;27;Entregue;5/27/20 22:21;09/06/2020 22:21;13/06/2020 22:21;-3.47;-65.1;AM
79878;4;3;10;Entregue;5/27/20 22:26;12/06/2020 22:26;12/06/2020 22:26;-24.89;-51.55;PR
79879;17;9;12;Entregue;5/27/20 22:49;02/06/2020 22:49;13/06/2020 22:49;-3.47;-65.1;AM
79880;6;6;8;Entregue;5/27/20 23:03;11/06/2020 23:03;13/06/2020 23:03;-10.83;-63.34;RO
79881;34;3;42;Entregue;5/27/20 23:03;15/06/2020 23:03;11/06/2020 23:03;-7.28;-36.72;PB
79882;48;4;34;Entregue;5/27/20 23:24;09/06/2020 23:24;13/06/2020 23:24;-22.25;-42.66;RJ
79883;42;8;12;Entregue;5/27/20 23:50;08/06/2020 23:50;13/06/2020 23:50;-5.2;-39.53;CE
79884;66;4;15;Entregue;5/27/20 23:56;31/05/2020 23:56;16/06/2020 23:56;-22.19;-48.79;SP
79885;15;5;2;Entregue;5/28/20 0:07;10/06/2020 00:07;13/06/2020 00:07;-10.57;-37.45;SE
79886;40;7;2;Entregue;5/28/20 0:30;04/06/2020 00:30;14/06/2020 00:30;-9.62;-36.82;AL
79887;38;2;19;Entregue;5/28/20 0:44;01/06/2020 00:44;15/06/2020 00:44;-22.19;-48.79;SP
79888;37;1;9;Entregue;5/28/20 2:16;03/06/2020 02:16;15/06/2020 02:16;-22.19;-48.79;SP
79889;42;8;35;Entregue;5/28/20 2:36;01/06/2020 02:36;15/06/2020 02:36;-15.98;-49.86;GO
79890;19;4;37;Entregue;5/28/20 7:44;09/06/2020 07:44;15/06/2020 07:44;-22.19;-48.79;SP
79891;34;2;19;Entregue;5/28/20 7:50;16/06/2020 07:50;17/06/2020 07:50;-22.25;-42.66;RJ
79892;66;5;37;Entregue;5/28/20 8:28;12/06/2020 08:28;13/06/2020 08:28;-12.64;-55.42;MT
79893;53;4;2;Entregue;5/28/20 8:31;16/06/2020 08:31;14/06/2020 08:31;-8.38;-37.86;PE
79894;59;9;31;Entregue;5/28/20 8:47;13/06/2020 08:47;16/06/2020 08:47;-10.83;-63.34;RO
79895;57;10;9;Entregue;5/28/20 8:53;10/06/2020 08:53;15/06/2020 08:53;-6.6;-42.28;PI
79896;61;4;14;Entregue;5/28/20 9:03;17/06/2020 09:03;14/06/2020 09:03;-22.19;-48.79;SP
79897;1;7;20;Entregue;5/28/20 9:07;06/06/2020 09:07;17/06/2020 09:07;-22.25;-42.66;RJ
79898;8;8;20;Entregue;5/28/20 9:17;03/06/2020 09:17;17/06/2020 09:17;-18.1;-44.38;MG
79899;50;5;31;Entregue;5/28/20 9:26;03/06/2020 09:26;16/06/2020 09:26;-22.25;-42.66;RJ
79900;33;3;19;Entregue;5/28/20 9:38;16/06/2020 09:38;15/06/2020 09:38;-22.25;-42.66;RJ
79901;58;2;33;Entregue;5/28/20 9:39;02/06/2020 09:39;17/06/2020 09:39;1.99;-61.33;RR
79902;11;9;6;Entregue;5/28/20 9:57;06/06/2020 09:57;16/06/2020 09:57;-22.19;-48.79;SP
79903;46;10;22;Entregue;5/28/20 10:00;16/06/2020 10:00;12/06/2020 10:00;-8.77;-70.55;AC
79904;36;9;10;Entregue;5/28/20 10:04;08/06/2020 10:04;16/06/2020 10:04;-15.98;-49.86;GO
79905;40;4;23;Entregue;5/28/20 10:14;16/06/2020 10:14;15/06/2020 10:14;-13.29;-41.71;BA
79906;8;7;16;Entregue;5/28/20 10:31;12/06/2020 10:31;17/06/2020 10:31;-27.45;-50.95;SC
79907;51;7;21;Entregue;5/28/20 10:38;03/06/2020 10:38;15/06/2020 10:38;-22.25;-42.66;RJ
79908;15;6;16;Entregue;5/28/20 10:40;16/06/2020 10:40;16/06/2020 10:40;-20.51;-54.54;MS
79909;3;3;23;Entregue;5/28/20 10:40;03/06/2020 10:40;14/06/2020 10:40;-13.29;-41.71;BA
79910;12;4;6;Entregue;5/28/20 10:40;17/06/2020 10:40;13/06/2020 10:40;-7.28;-36.72;PB
79911;63;7;16;Entregue;5/28/20 10:44;10/06/2020 10:44;16/06/2020 10:44;-19.19;-40.34;ES
79912;33;6;11;Entregue;5/28/20 10:45;16/06/2020 10:45;16/06/2020 10:45;-3.47;-65.1;AM
79913;28;10;3;Entregue;5/28/20 10:48;03/06/2020 10:48;16/06/2020 10:48;-22.25;-42.66;RJ
79914;44;3;26;Entregue;5/28/20 10:54;17/06/2020 10:54;17/06/2020 10:54;-3.47;-65.1;AM
79915;39;1;35;Entregue;5/28/20 10:54;01/06/2020 10:54;12/06/2020 10:54;-22.25;-42.66;RJ
79916;21;4;38;Entregue;5/28/20 10:55;07/06/2020 10:55;15/06/2020 10:55;-22.25;-42.66;RJ
79917;11;7;32;Entregue;5/28/20 11:01;08/06/2020 11:01;16/06/2020 11:01;-6.6;-42.28;PI
79918;63;3;16;Entregue;5/28/20 11:02;09/06/2020 11:02;17/06/2020 11:02;-15.98;-49.86;GO
79919;7;3;30;Entregue;5/28/20 11:13;09/06/2020 11:13;15/06/2020 11:13;-22.19;-48.79;SP
79920;7;8;14;Entregue;5/28/20 11:14;02/06/2020 11:14;14/06/2020 11:14;-13.29;-41.71;BA
79921;62;1;40;Entregue;5/28/20 11:18;04/06/2020 11:18;12/06/2020 11:18;-22.19;-48.79;SP
79922;4;6;24;Entregue;5/28/20 11:21;12/06/2020 11:21;12/06/2020 11:21;-22.19;-48.79;SP
79923;35;4;32;Entregue;5/28/20 11:27;17/06/2020 11:27;12/06/2020 11:27;-22.25;-42.66;RJ
79924;37;2;20;Entregue;5/28/20 11:35;07/06/2020 11:35;13/06/2020 11:35;-30.17;-53.5;RS
79925;33;4;23;Entregue;5/28/20 11:40;09/06/2020 11:40;15/06/2020 11:40;-22.25;-42.66;RJ
79926;42;3;8;Entregue;5/28/20 11:58;02/06/2020 11:58;16/06/2020 11:58;-22.19;-48.79;SP
79927;44;7;36;Entregue;5/28/20 12:01;11/06/2020 12:01;12/06/2020 12:01;-22.19;-48.79;SP
79928;22;4;22;Entregue;5/28/20 12:03;08/06/2020 12:03;14/06/2020 12:03;-3.79;-52.48;PA
79929;50;2;2;Entregue;5/28/20 12:36;14/06/2020 12:36;13/06/2020 12:36;-15.98;-49.86;GO
79930;26;9;36;Entregue;5/28/20 12:44;02/06/2020 12:44;17/06/2020 12:44;-3.79;-52.48;PA
79931;15;7;25;Entregue;5/28/20 12:53;11/06/2020 12:53;15/06/2020 12:53;-22.25;-42.66;RJ
79932;65;7;16;Entregue;5/28/20 12:59;08/06/2020 12:59;17/06/2020 12:59;-18.1;-44.38;MG
79933;45;4;19;Entregue;5/28/20 13:10;11/06/2020 13:10;15/06/2020 13:10;-30.17;-53.5;RS
79934;50;4;36;Entregue;5/28/20 13:14;14/06/2020 13:14;16/06/2020 13:14;-10.83;-63.34;RO
79935;60;6;6;Entregue;5/28/20 13:31;11/06/2020 13:31;17/06/2020 13:31;-15.83;-47.86;DF
79936;41;9;33;Entregue;5/28/20 13:37;09/06/2020 13:37;16/06/2020 13:37;-5.81;-36.59;RN
79937;46;3;27;Entregue;5/28/20 13:49;02/06/2020 13:49;16/06/2020 13:49;-9.62;-36.82;AL
79938;51;10;23;Entregue;5/28/20 13:49;09/06/2020 13:49;14/06/2020 13:49;-5.42;-45.44;MA
79939;14;8;1;Entregue;5/28/20 13:52;04/06/2020 13:52;15/06/2020 13:52;-19.19;-40.34;ES
79940;38;4;19;Entregue;5/28/20 13:56;11/06/2020 13:56;16/06/2020 13:56;-22.19;-48.79;SP
79941;40;1;20;Entregue;5/28/20 13:57;11/06/2020 13:57;12/06/2020 13:57;-22.25;-42.66;RJ
79942;66;5;32;Entregue;5/28/20 14:03;10/06/2020 14:03;13/06/2020 14:03;-27.45;-50.95;SC
79943;5;3;15;Entregue;5/28/20 14:05;15/06/2020 14:05;17/06/2020 14:05;-22.25;-42.66;RJ
79944;54;9;40;Entregue;5/28/20 14:11;01/06/2020 14:11;15/06/2020 14:11;-13.29;-41.71;BA
79945;37;5;8;Entregue;5/28/20 14:17;17/06/2020 14:17;14/06/2020 14:17;-5.2;-39.53;CE
79946;5;6;20;Entregue;5/28/20 14:18;10/06/2020 14:18;14/06/2020 14:18;-5.81;-36.59;RN
79947;39;2;26;Entregue;5/28/20 14:33;07/06/2020 14:33;16/06/2020 14:33;-6.6;-42.28;PI
79948;8;4;10;Entregue;5/28/20 14:37;01/06/2020 14:37;15/06/2020 14:37;-22.19;-48.79;SP
79949;19;10;23;Entregue;5/28/20 14:45;15/06/2020 14:45;14/06/2020 14:45;-22.25;-42.66;RJ
79950;53;10;18;Entregue;5/28/20 14:51;14/06/2020 14:51;16/06/2020 14:51;-22.19;-48.79;SP
79951;12;6;30;Entregue;5/28/20 14:52;16/06/2020 14:52;16/06/2020 14:52;-22.25;-42.66;RJ
79952;3;5;31;Entregue;5/28/20 15:18;17/06/2020 15:18;14/06/2020 15:18;-18.1;-44.38;MG
79953;5;8;29;Entregue;5/28/20 15:23;07/06/2020 15:23;14/06/2020 15:23;-12.64;-55.42;MT
79954;52;7;32;Entregue;5/28/20 15:23;01/06/2020 15:23;15/06/2020 15:23;-6.6;-42.28;PI
79955;45;3;32;Entregue;5/28/20 15:23;11/06/2020 15:23;17/06/2020 15:23;-22.25;-42.66;RJ
79956;61;1;39;Entregue;5/28/20 15:37;10/06/2020 15:37;16/06/2020 15:37;-15.98;-49.86;GO
79957;59;3;15;Entregue;5/28/20 15:53;11/06/2020 15:53;17/06/2020 15:53;-22.19;-48.79;SP
79958;19;1;12;Entregue;5/28/20 15:54;10/06/2020 15:54;17/06/2020 15:54;-12.64;-55.42;MT
79959;55;7;6;Entregue;5/28/20 16:08;31/05/2020 16:08;13/06/2020 16:08;-24.89;-51.55;PR
79960;10;10;35;Entregue;5/28/20 16:10;07/06/2020 16:10;13/06/2020 16:10;-22.25;-42.66;RJ
79961;42;2;24;Entregue;5/28/20 16:15;09/06/2020 16:15;14/06/2020 16:15;-22.19;-48.79;SP
79962;10;9;6;Entregue;5/28/20 16:30;07/06/2020 16:30;15/06/2020 16:30;-24.89;-51.55;PR
79963;39;4;30;Entregue;5/28/20 16:34;15/06/2020 16:34;15/06/2020 16:34;-19.19;-40.34;ES
79964;29;7;6;Entregue;5/28/20 16:37;06/06/2020 16:37;12/06/2020 16:37;-3.47;-65.1;AM
79965;9;10;22;Entregue;5/28/20 16:45;16/06/2020 16:45;12/06/2020 16:45;-19.19;-40.34;ES
79966;14;2;13;Entregue;5/28/20 16:52;15/06/2020 16:52;13/06/2020 16:52;-8.38;-37.86;PE
79967;37;7;26;Entregue;5/28/20 17:01;12/06/2020 17:01;15/06/2020 17:01;-5.42;-45.44;MA
79968;24;6;12;Entregue;5/28/20 17:01;06/06/2020 17:01;16/06/2020 17:01;-15.83;-47.86;DF
79969;59;10;14;Entregue;5/28/20 17:05;04/06/2020 17:05;14/06/2020 17:05;-22.19;-48.79;SP
79970;4;7;33;Entregue;5/28/20 17:11;10/06/2020 17:11;13/06/2020 17:11;-20.51;-54.54;MS
79971;46;9;20;Entregue;5/28/20 17:12;08/06/2020 17:12;17/06/2020 17:12;-13.29;-41.71;BA
79972;23;7;7;Entregue;5/28/20 17:20;15/06/2020 17:20;17/06/2020 17:20;-15.98;-49.86;GO
79973;45;7;35;Entregue;5/28/20 17:23;16/06/2020 17:23;15/06/2020 17:23;-5.81;-36.59;RN
79974;51;9;2;Entregue;5/28/20 17:24;14/06/2020 17:24;14/06/2020 17:24;-8.77;-70.55;AC
79975;39;7;35;Entregue;5/28/20 17:31;13/06/2020 17:31;17/06/2020 17:31;-12.64;-55.42;MT
79976;62;9;24;Entregue;5/28/20 17:31;02/06/2020 17:31;17/06/2020 17:31;-8.77;-70.55;AC
79977;65;5;31;Entregue;5/28/20 17:35;09/06/2020 17:35;12/06/2020 17:35;-22.19;-48.79;SP
79978;51;2;34;Entregue;5/28/20 17:42;15/06/2020 17:42;15/06/2020 17:42;-12.64;-55.42;MT
79979;19;2;2;Entregue;5/28/20 17:43;07/06/2020 17:43;17/06/2020 17:43;-13.29;-41.71;BA
79980;19;1;8;Entregue;5/28/20 17:57;06/06/2020 17:57;13/06/2020 17:57;-22.25;-42.66;RJ
79981;58;4;38;Entregue;5/28/20 17:58;05/06/2020 17:58;12/06/2020 17:58;-7.28;-36.72;PB
79982;1;5;10;Entregue;5/28/20 18:01;14/06/2020 18:01;13/06/2020 18:01;-15.83;-47.86;DF
79983;51;7;33;Entregue;5/28/20 18:09;10/06/2020 18:09;13/06/2020 18:09;-30.17;-53.5;RS
79984;3;8;29;Entregue;5/28/20 18:16;08/06/2020 18:16;13/06/2020 18:16;-22.25;-42.66;RJ
79985;12;4;16;Entregue;5/28/20 18:20;11/06/2020 18:20;14/06/2020 18:20;-22.19;-48.79;SP
79986;1;2;18;Entregue;5/28/20 18:25;06/06/2020 18:25;15/06/2020 18:25;-9.62;-36.82;AL
79987;44;3;6;Entregue;5/28/20 18:43;01/06/2020 18:43;16/06/2020 18:43;-22.25;-42.66;RJ
79988;33;8;9;Entregue;5/28/20 18:45;12/06/2020 18:45;15/06/2020 18:45;-22.19;-48.79;SP
79989;40;5;37;Entregue;5/28/20 18:47;17/06/2020 18:47;15/06/2020 18:47;-10.57;-37.45;SE
79990;60;7;6;Entregue;5/28/20 18:47;04/06/2020 18:47;13/06/2020 18:47;-22.19;-48.79;SP
79991;4;5;37;Entregue;5/28/20 18:56;08/06/2020 18:56;12/06/2020 18:56;-15.83;-47.86;DF
79992;43;7;39;Entregue;5/28/20 18:57;17/06/2020 18:57;13/06/2020 18:57;-20.51;-54.54;MS
79993;29;2;27;Entregue;5/28/20 19:00;14/06/2020 19:00;12/06/2020 19:00;-12.64;-55.42;MT
79994;21;4;5;Entregue;5/28/20 19:04;10/06/2020 19:04;17/06/2020 19:04;-22.19;-48.79;SP
79995;60;5;12;Entregue;5/28/20 19:07;14/06/2020 19:07;15/06/2020 19:07;-22.19;-48.79;SP
79996;42;6;19;Entregue;5/28/20 19:14;06/06/2020 19:14;16/06/2020 19:14;-22.19;-48.79;SP
79997;14;8;2;Entregue;5/28/20 19:15;15/06/2020 19:15;14/06/2020 19:15;-20.51;-54.54;MS
79998;40;5;14;Entregue;5/28/20 19:29;13/06/2020 19:29;17/06/2020 19:29;-22.25;-42.66;RJ
79999;20;8;11;Entregue;5/28/20 19:36;17/06/2020 19:36;14/06/2020 19:36;-3.79;-52.48;PA
80000;15;3;5;Entregue;5/28/20 19:57;31/05/2020 19:57;17/06/2020 19:57;-27.45;-50.95;SC
80001;43;1;30;Entregue;5/28/20 19:57;11/06/2020 19:57;16/06/2020 19:57;-22.19;-48.79;SP
80002;46;10;36;Entregue;5/28/20 19:59;10/06/2020 19:59;13/06/2020 19:59;-22.25;-42.66;RJ
80003;20;2;17;Entregue;5/28/20 20:02;03/06/2020 20:02;14/06/2020 20:02;-24.89;-51.55;PR
80004;20;2;4;Entregue;5/28/20 20:21;07/06/2020 20:21;13/06/2020 20:21;-22.19;-48.79;SP
80005;10;5;14;Entregue;5/28/20 20:34;06/06/2020 20:34;17/06/2020 20:34;-22.19;-48.79;SP
80006;26;5;6;Entregue;5/28/20 20:40;15/06/2020 20:40;13/06/2020 20:40;-22.19;-48.79;SP
80007;43;4;30;Entregue;5/28/20 20:41;16/06/2020 20:41;16/06/2020 20:41;-22.25;-42.66;RJ
80008;22;4;10;Entregue;5/28/20 20:43;09/06/2020 20:43;14/06/2020 20:43;-22.19;-48.79;SP
80009;51;7;26;Entregue;5/28/20 20:49;07/06/2020 20:49;14/06/2020 20:49;1.99;-61.33;RR
80010;14;3;3;Entregue;5/28/20 20:59;17/06/2020 20:59;16/06/2020 20:59;-22.19;-48.79;SP
80011;6;8;28;Entregue;5/28/20 21:02;04/06/2020 21:02;16/06/2020 21:02;-3.79;-52.48;PA
80012;32;3;5;Entregue;5/28/20 21:07;02/06/2020 21:07;13/06/2020 21:07;-20.51;-54.54;MS
80013;29;9;11;Entregue;5/28/20 21:16;15/06/2020 21:16;16/06/2020 21:16;-13.29;-41.71;BA
80014;5;8;36;Entregue;5/28/20 21:16;05/06/2020 21:16;12/06/2020 21:16;-22.19;-48.79;SP
80015;33;10;41;Entregue;5/28/20 21:16;07/06/2020 21:16;14/06/2020 21:16;-12.64;-55.42;MT
80016;52;9;9;Entregue;5/28/20 21:25;31/05/2020 21:25;12/06/2020 21:25;-30.17;-53.5;RS
80017;62;10;10;Entregue;5/28/20 21:30;04/06/2020 21:30;13/06/2020 21:30;-22.19;-48.79;SP
80018;63;5;12;Entregue;5/28/20 21:38;07/06/2020 21:38;16/06/2020 21:38;-6.6;-42.28;PI
80019;42;8;28;Entregue;5/28/20 22:11;10/06/2020 22:11;14/06/2020 22:11;-22.19;-48.79;SP
80020;3;9;29;Entregue;5/28/20 22:22;05/06/2020 22:22;16/06/2020 22:22;-22.25;-42.66;RJ
80021;5;8;26;Entregue;5/28/20 22:29;08/06/2020 22:29;14/06/2020 22:29;-15.98;-49.86;GO
80022;1;6;21;Entregue;5/28/20 22:31;02/06/2020 22:31;17/06/2020 22:31;-5.2;-39.53;CE
80023;35;5;5;Entregue;5/28/20 22:39;11/06/2020 22:39;12/06/2020 22:39;-22.19;-48.79;SP
80024;52;3;9;Entregue;5/28/20 23:06;10/06/2020 23:06;14/06/2020 23:06;-22.25;-42.66;RJ
80025;17;4;38;Entregue;5/28/20 23:15;13/06/2020 23:15;14/06/2020 23:15;-5.2;-39.53;CE
80026;31;7;12;Entregue;5/28/20 23:18;01/06/2020 23:18;13/06/2020 23:18;-20.51;-54.54;MS
80027;39;1;36;Entregue;5/28/20 23:23;31/05/2020 23:23;12/06/2020 23:23;-22.25;-42.66;RJ
80028;9;4;8;Entregue;5/29/20 0:08;04/06/2020 00:08;15/06/2020 00:08;-15.98;-49.86;GO
80029;44;10;24;Entregue;5/29/20 0:14;11/06/2020 00:14;17/06/2020 00:14;-22.19;-48.79;SP
80030;25;6;27;Entregue;5/29/20 0:19;05/06/2020 00:19;14/06/2020 00:19;-22.19;-48.79;SP
80031;63;10;14;Entregue;5/29/20 0:19;08/06/2020 00:19;14/06/2020 00:19;-3.47;-65.1;AM
80032;57;6;41;Entregue;5/29/20 1:12;12/06/2020 01:12;17/06/2020 01:12;-19.19;-40.34;ES
80033;13;10;23;Entregue;5/29/20 2:29;02/06/2020 02:29;17/06/2020 02:29;-18.1;-44.38;MG
80034;11;10;13;Entregue;5/29/20 2:29;16/06/2020 02:29;13/06/2020 02:29;-5.42;-45.44;MA
80035;26;4;41;Entregue;5/29/20 2:50;09/06/2020 02:50;17/06/2020 02:50;-13.29;-41.71;BA
80036;43;7;33;Entregue;5/29/20 3:34;17/06/2020 03:34;14/06/2020 03:34;-12.64;-55.42;MT
80037;43;6;17;Entregue;5/29/20 5:07;03/06/2020 05:07;13/06/2020 05:07;-22.25;-42.66;RJ
80038;35;1;3;Entregue;5/29/20 6:20;04/06/2020 06:20;14/06/2020 06:20;-10.83;-63.34;RO
80039;58;8;32;Entregue;5/29/20 7:39;15/06/2020 07:39;15/06/2020 07:39;-30.17;-53.5;RS
80040;25;8;31;Entregue;5/29/20 7:58;06/06/2020 07:58;14/06/2020 07:58;-30.17;-53.5;RS
80041;64;7;29;Entregue;5/29/20 8:00;04/06/2020 08:00;14/06/2020 08:00;-27.45;-50.95;SC
80042;5;8;28;Entregue;5/29/20 8:10;14/06/2020 08:10;14/06/2020 08:10;-19.19;-40.34;ES
80043;9;2;12;Entregue;5/29/20 8:17;16/06/2020 08:17;17/06/2020 08:17;-27.45;-50.95;SC
80044;37;2;17;Entregue;5/29/20 8:20;15/06/2020 08:20;17/06/2020 08:20;-8.77;-70.55;AC
80045;25;6;33;Entregue;5/29/20 8:25;08/06/2020 08:25;14/06/2020 08:25;-13.29;-41.71;BA
80046;62;8;9;Entregue;5/29/20 8:41;14/06/2020 08:41;16/06/2020 08:41;-18.1;-44.38;MG
80047;31;1;5;Entregue;5/29/20 8:53;15/06/2020 08:53;14/06/2020 08:53;-22.25;-42.66;RJ
80048;4;6;42;Entregue;5/29/20 9:06;10/06/2020 09:06;14/06/2020 09:06;-9.62;-36.82;AL
80049;49;5;18;Entregue;5/29/20 9:13;16/06/2020 09:13;17/06/2020 09:13;-22.19;-48.79;SP
80050;9;1;22;Entregue;5/29/20 9:23;09/06/2020 09:23;18/06/2020 09:23;-18.1;-44.38;MG
80051;36;4;25;Entregue;5/29/20 9:40;09/06/2020 09:40;13/06/2020 09:40;-9.62;-36.82;AL
80052;52;2;41;Entregue;5/29/20 9:41;09/06/2020 09:41;14/06/2020 09:41;-22.25;-42.66;RJ
80053;4;6;33;Entregue;5/29/20 9:50;15/06/2020 09:50;16/06/2020 09:50;-27.45;-50.95;SC
80054;45;9;38;Entregue;5/29/20 10:04;18/06/2020 10:04;16/06/2020 10:04;-6.6;-42.28;PI
80055;37;3;23;Entregue;5/29/20 10:07;12/06/2020 10:07;14/06/2020 10:07;-8.38;-37.86;PE
80056;65;9;24;Entregue;5/29/20 10:13;18/06/2020 10:13;18/06/2020 10:13;-22.19;-48.79;SP
80057;47;2;31;Entregue;5/29/20 10:19;11/06/2020 10:19;18/06/2020 10:19;-22.25;-42.66;RJ
80058;10;6;9;Entregue;5/29/20 10:26;02/06/2020 10:26;18/06/2020 10:26;-6.6;-42.28;PI
80059;3;7;36;Entregue;5/29/20 10:33;01/06/2020 10:33;17/06/2020 10:33;-10.83;-63.34;RO
80060;45;1;11;Entregue;5/29/20 10:46;12/06/2020 10:46;17/06/2020 10:46;-22.25;-42.66;RJ
80061;60;5;22;Entregue;5/29/20 10:48;01/06/2020 10:48;14/06/2020 10:48;-12.64;-55.42;MT
80062;8;8;4;Entregue;5/29/20 10:48;09/06/2020 10:48;16/06/2020 10:48;-22.25;-42.66;RJ
80063;54;4;13;Entregue;5/29/20 11:02;13/06/2020 11:02;13/06/2020 11:02;-3.79;-52.48;PA
80064;30;6;10;Entregue;5/29/20 11:02;15/06/2020 11:02;18/06/2020 11:02;-22.25;-42.66;RJ
80065;20;5;12;Entregue;5/29/20 11:10;17/06/2020 11:10;16/06/2020 11:10;-19.19;-40.34;ES
80066;37;3;33;Entregue;5/29/20 11:16;17/06/2020 11:16;16/06/2020 11:16;-5.81;-36.59;RN
80067;55;2;11;Entregue;5/29/20 11:23;15/06/2020 11:23;16/06/2020 11:23;-22.25;-42.66;RJ
80068;11;7;3;Entregue;5/29/20 11:31;11/06/2020 11:31;16/06/2020 11:31;-22.25;-42.66;RJ
80069;59;7;24;Entregue;5/29/20 11:33;05/06/2020 11:33;14/06/2020 11:33;-22.19;-48.79;SP
80070;54;6;35;Entregue;5/29/20 11:37;04/06/2020 11:37;14/06/2020 11:37;-8.77;-70.55;AC
80071;35;4;4;Entregue;5/29/20 11:59;02/06/2020 11:59;15/06/2020 11:59;-22.25;-42.66;RJ
80072;57;1;28;Entregue;5/29/20 11:59;14/06/2020 11:59;17/06/2020 11:59;-6.6;-42.28;PI
80073;37;2;39;Entregue;5/29/20 12:04;14/06/2020 12:04;14/06/2020 12:04;-22.25;-42.66;RJ
80074;6;6;12;Entregue;5/29/20 12:43;10/06/2020 12:43;14/06/2020 12:43;-22.25;-42.66;RJ
80075;20;1;8;Entregue;5/29/20 13:08;15/06/2020 13:08;15/06/2020 13:08;-30.17;-53.5;RS
80076;2;9;41;Entregue;5/29/20 13:14;06/06/2020 13:14;14/06/2020 13:14;-12.64;-55.42;MT
80077;47;4;23;Entregue;5/29/20 13:17;08/06/2020 13:17;15/06/2020 13:17;-22.25;-42.66;RJ
80078;63;10;5;Entregue;5/29/20 13:20;15/06/2020 13:20;15/06/2020 13:20;1.99;-61.33;RR
80079;11;9;40;Entregue;5/29/20 13:25;09/06/2020 13:25;17/06/2020 13:25;-27.45;-50.95;SC
80080;9;7;21;Entregue;5/29/20 13:28;07/06/2020 13:28;13/06/2020 13:28;-9.62;-36.82;AL
80081;61;7;22;Entregue;5/29/20 13:30;05/06/2020 13:30;18/06/2020 13:30;-5.81;-36.59;RN
80082;33;1;6;Entregue;5/29/20 13:38;08/06/2020 13:38;13/06/2020 13:38;-22.19;-48.79;SP
80083;39;9;17;Entregue;5/29/20 13:46;04/06/2020 13:46;18/06/2020 13:46;1.99;-61.33;RR
80084;3;6;42;Entregue;5/29/20 13:47;10/06/2020 13:47;13/06/2020 13:47;-22.25;-42.66;RJ
80085;40;3;36;Entregue;5/29/20 13:50;05/06/2020 13:50;13/06/2020 13:50;-22.19;-48.79;SP
80086;8;6;24;Entregue;5/29/20 13:53;16/06/2020 13:53;18/06/2020 13:53;-10.57;-37.45;SE
80087;22;7;26;Entregue;5/29/20 13:55;04/06/2020 13:55;14/06/2020 13:55;-22.25;-42.66;RJ
80088;44;8;35;Entregue;5/29/20 13:55;15/06/2020 13:55;13/06/2020 13:55;-5.42;-45.44;MA
80089;20;6;24;Entregue;5/29/20 14:01;12/06/2020 14:01;17/06/2020 14:01;-22.19;-48.79;SP
80090;7;1;7;Entregue;5/29/20 14:07;05/06/2020 14:07;17/06/2020 14:07;-22.25;-42.66;RJ
80091;59;6;9;Entregue;5/29/20 14:13;18/06/2020 14:13;13/06/2020 14:13;-24.89;-51.55;PR
80092;25;9;36;Entregue;5/29/20 14:21;02/06/2020 14:21;18/06/2020 14:21;-22.25;-42.66;RJ
80093;9;6;31;Entregue;5/29/20 14:25;05/06/2020 14:25;13/06/2020 14:25;-12.64;-55.42;MT
80094;48;9;26;Entregue;5/29/20 14:29;10/06/2020 14:29;17/06/2020 14:29;-15.83;-47.86;DF
80095;31;7;12;Entregue;5/29/20 14:34;01/06/2020 14:34;13/06/2020 14:34;-3.79;-52.48;PA
80096;37;5;27;Entregue;5/29/20 14:36;10/06/2020 14:36;15/06/2020 14:36;-9.46;-48.26;TO
80097;52;5;12;Entregue;5/29/20 14:38;11/06/2020 14:38;13/06/2020 14:38;-7.28;-36.72;PB
80098;48;1;38;Entregue;5/29/20 14:38;05/06/2020 14:38;17/06/2020 14:38;-24.89;-51.55;PR
80099;16;10;8;Entregue;5/29/20 14:40;15/06/2020 14:40;13/06/2020 14:40;-15.98;-49.86;GO
80100;5;8;31;Entregue;5/29/20 14:51;01/06/2020 14:51;14/06/2020 14:51;-3.47;-65.1;AM
80101;39;7;3;Entregue;5/29/20 14:54;05/06/2020 14:54;14/06/2020 14:54;-22.25;-42.66;RJ
80102;16;4;18;Entregue;5/29/20 15:03;15/06/2020 15:03;15/06/2020 15:03;1.41;-51.77;AP
80103;41;3;41;Entregue;5/29/20 15:18;02/06/2020 15:18;15/06/2020 15:18;-19.19;-40.34;ES
80104;59;2;19;Entregue;5/29/20 15:28;15/06/2020 15:28;16/06/2020 15:28;-9.46;-48.26;TO
80105;6;7;15;Entregue;5/29/20 15:45;12/06/2020 15:45;14/06/2020 15:45;-22.25;-42.66;RJ
